,CustomerID,Age,Gender,Country,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel
15127,15128,66,Male,Canada,33055,5,2,15,High,Gold
15128,15129,59,Male,UK,70138,2,10,2,Low,Gold
15129,15130,44,Male,Germany,103537,8,2,6,Low,Gold
15130,15131,56,Male,Canada,57787,1,4,6,Medium,Bronze
15131,15132,36,Female,France,57604,9,3,2,Low,Gold
15132,15133,42,Male,Canada,62503,5,1,5,Medium,Gold
15133,15134,55,Female,Germany,92177,7,9,1,Medium,Bronze
15134,15135,38,Female,Germany,119635,3,10,7,High,Silver
15135,15136,41,Female,France,51937,6,1,3,Medium,Bronze
15136,15137,41,Female,Germany,51442,9,1,15,Low,Bronze
15137,15138,36,Female,USA,45910,9,2,17,Low,Bronze
15138,15139,67,Female,Germany,51893,10,6,8,Low,Silver
15139,15140,64,Female,Canada,61208,1,10,6,Medium,Gold
15140,15141,19,Male,UK,45334,2,6,15,Medium,Silver
15141,15142,31,Female,Canada,37421,10,1,16,Low,Silver
15142,15143,49,Male,Germany,86832,5,3,16,High,Silver
15143,15144,59,Male,USA,49539,5,9,20,Medium,Bronze
15144,15145,49,Female,Canada,34259,8,4,15,Low,Gold
15145,15146,45,Female,UK,49374,5,5,13,Low,Bronze
15146,15147,65,Female,Canada,32994,6,3,19,High,Bronze
15147,15148,56,Male,France,74717,1,9,5,Low,Bronze
15148,15149,57,Male,USA,92602,6,6,15,Medium,Bronze
15149,15150,59,Male,Germany,41703,4,10,5,Low,Gold
15150,15151,64,Female,Canada,97456,10,5,7,Low,Bronze
15151,15152,57,Male,Canada,40299,10,9,10,Low,Gold
15152,15153,30,Female,Canada,86232,1,4,8,Medium,Silver
15153,15154,29,Male,Canada,37347,4,4,5,Medium,Silver
15154,15155,25,Female,UK,87293,10,3,20,High,Silver
15155,15156,32,Female,France,109981,1,6,14,Medium,Gold
15156,15157,43,Female,France,51789,8,8,5,Medium,Gold
15157,15158,29,Male,USA,70139,9,10,4,High,Silver
15158,15159,60,Male,USA,108091,6,9,13,Medium,Gold
15159,15160,68,Male,UK,62115,5,8,5,Low,Silver
15160,15161,63,Male,France,117254,9,10,3,Medium,Bronze
15161,15162,44,Male,USA,75945,5,9,5,High,Bronze
15162,15163,35,Female,Germany,92410,5,1,4,High,Gold
15163,15164,62,Female,France,42975,1,7,7,Low,Silver
15164,15165,53,Female,Canada,39484,7,5,13,Low,Bronze
15165,15166,66,Female,France,32877,1,5,19,Low,Gold
15166,15167,68,Male,Germany,34242,3,10,10,Low,Silver
15167,15168,44,Male,Canada,109002,3,3,13,Low,Gold
15168,15169,26,Female,France,51386,2,3,15,Low,Bronze
15169,15170,56,Female,Canada,108464,6,2,17,Low,Bronze
15170,15171,18,Male,Canada,103146,10,2,3,Low,Bronze
15171,15172,24,Male,UK,48069,3,5,19,Medium,Gold
15172,15173,43,Female,Germany,44483,7,9,1,Medium,Gold
15173,15174,24,Female,UK,43133,4,5,20,Medium,Bronze
15174,15175,69,Male,France,41917,3,8,6,Medium,Bronze
15175,15176,24,Male,Canada,41087,3,3,20,Medium,Silver
15176,15177,25,Male,France,44118,4,10,1,Low,Gold
15177,15178,33,Female,France,84139,4,5,6,High,Silver
15178,15179,20,Female,UK,78732,7,2,9,Low,Bronze
15179,15180,62,Male,France,41557,7,5,2,Low,Bronze
15180,15181,27,Female,Germany,105208,10,8,20,High,Bronze
15181,15182,67,Female,Canada,92769,8,7,3,Medium,Gold
15182,15183,24,Male,USA,113333,4,5,14,Medium,Gold
15183,15184,38,Female,Germany,118089,1,4,14,Low,Bronze
15184,15185,54,Female,USA,63456,3,6,14,Medium,Bronze
15185,15186,48,Female,USA,63891,1,7,15,Medium,Silver
15186,15187,40,Male,UK,105416,10,1,16,Medium,Bronze
15187,15188,44,Male,USA,106398,8,3,3,Low,Bronze
15188,15189,39,Female,Canada,43415,9,2,18,High,Gold
15189,15190,56,Female,UK,35530,2,1,8,Medium,Gold
15190,15191,44,Female,Germany,53754,2,7,1,Medium,Bronze
15191,15192,66,Female,Germany,117948,8,2,10,Medium,Gold
15192,15193,21,Male,Germany,88244,6,3,8,Low,Bronze
15193,15194,41,Female,France,34166,2,10,13,Medium,Bronze
15194,15195,40,Female,UK,64444,10,1,6,Medium,Gold
15195,15196,65,Female,UK,30751,5,6,13,High,Silver
15196,15197,36,Female,UK,73607,6,7,11,Medium,Bronze
15197,15198,59,Male,Canada,30083,6,2,18,Low,Bronze
15198,15199,20,Female,UK,100860,10,4,15,Medium,Silver
15199,15200,44,Male,Canada,34664,7,5,2,Low,Bronze
15200,15201,20,Male,Germany,83563,4,10,17,High,Gold
15201,15202,45,Female,France,112740,3,4,18,High,Gold
15202,15203,34,Male,USA,107789,3,9,20,High,Silver
15203,15204,48,Male,France,53396,4,5,9,Medium,Gold
15204,15205,27,Male,France,94662,1,4,11,Low,Gold
15205,15206,66,Female,France,70619,10,9,16,Medium,Gold
15206,15207,39,Male,USA,44269,1,10,14,Medium,Bronze
15207,15208,47,Male,Canada,108924,7,8,16,Medium,Gold
15208,15209,66,Female,Germany,38047,2,10,1,Low,Bronze
15209,15210,38,Male,USA,50901,6,9,10,High,Bronze
15210,15211,53,Female,Germany,99945,6,5,13,High,Silver
15211,15212,40,Female,Canada,34982,3,9,13,Low,Gold
15212,15213,55,Female,Germany,93340,5,3,12,Medium,Silver
15213,15214,29,Female,Canada,107709,6,4,20,Low,Silver
15214,15215,42,Female,USA,78291,10,8,12,High,Bronze
15215,15216,37,Male,USA,72551,6,4,6,High,Gold
15216,15217,66,Female,Germany,49844,4,4,2,High,Gold
15217,15218,66,Male,Germany,40751,2,10,9,Medium,Gold
15218,15219,59,Male,France,61051,2,1,5,High,Gold
15219,15220,24,Female,France,107584,4,4,12,High,Gold
15220,15221,46,Male,Germany,100814,5,2,20,High,Silver
15221,15222,65,Male,France,99831,2,1,6,High,Bronze
15222,15223,46,Female,Germany,98491,8,6,11,High,Bronze
15223,15224,30,Female,UK,40119,10,6,2,High,Silver
15224,15225,20,Female,France,64060,5,4,12,Medium,Gold
15225,15226,19,Male,Germany,109734,7,4,10,High,Gold
15226,15227,33,Male,UK,70196,6,6,11,Low,Gold
15227,15228,47,Male,France,30967,6,3,19,High,Silver
15228,15229,55,Male,USA,62002,3,4,7,High,Bronze
15229,15230,23,Female,Germany,67502,10,3,2,High,Bronze
15230,15231,62,Male,USA,98586,3,1,3,High,Silver
15231,15232,24,Male,France,84724,2,3,4,High,Bronze
15232,15233,22,Female,UK,103711,1,1,15,Low,Bronze
15233,15234,24,Male,Germany,77913,7,2,7,Low,Silver
15234,15235,51,Female,UK,116296,10,9,15,Medium,Silver
15235,15236,49,Male,USA,79759,10,4,10,Low,Silver
15236,15237,66,Female,Germany,51578,4,8,18,Medium,Silver
15237,15238,30,Male,USA,69528,6,1,4,Medium,Gold
15238,15239,47,Female,USA,63367,5,7,2,Medium,Bronze
15239,15240,42,Male,UK,101805,10,9,16,High,Gold
15240,15241,38,Male,France,108261,7,10,14,High,Bronze
15241,15242,38,Female,USA,66155,3,5,3,Low,Silver
15242,15243,45,Female,USA,65196,10,1,12,High,Bronze
15243,15244,65,Female,Canada,30045,3,9,8,Low,Gold
15244,15245,37,Male,UK,33501,1,8,3,High,Gold
15245,15246,51,Female,USA,63685,4,3,14,Medium,Silver
15246,15247,22,Female,Canada,59009,8,10,11,High,Silver
15247,15248,35,Male,UK,40704,8,10,17,High,Gold
15248,15249,56,Female,Germany,74683,7,1,11,Low,Gold
15249,15250,60,Female,France,77879,7,1,8,Low,Bronze
15250,15251,28,Female,UK,95803,5,6,2,Medium,Gold
15251,15252,34,Male,USA,55958,2,3,4,Medium,Gold
15252,15253,65,Male,Canada,99012,1,1,18,Low,Silver
15253,15254,62,Male,Canada,74156,3,5,15,Medium,Bronze
15254,15255,39,Female,Germany,58664,6,10,16,Low,Bronze
15255,15256,54,Male,Canada,113720,9,3,17,Low,Silver
15256,15257,37,Male,USA,116646,5,1,7,Low,Silver
15257,15258,65,Male,UK,110838,10,9,17,High,Gold
15258,15259,65,Female,Germany,110890,7,6,1,High,Silver
15259,15260,65,Male,France,58973,9,3,4,High,Bronze
15260,15261,63,Male,France,94319,8,2,3,Low,Bronze
15261,15262,23,Male,USA,65222,3,5,11,Medium,Bronze
15262,15263,51,Male,Germany,84708,7,4,15,High,Bronze
15263,15264,31,Female,Germany,71536,2,1,7,Low,Silver
15264,15265,65,Male,USA,66662,6,4,9,Medium,Silver
15265,15266,40,Male,Germany,48854,1,6,19,High,Bronze
15266,15267,37,Male,Canada,107433,4,6,17,High,Gold
15267,15268,30,Female,Canada,119810,3,1,19,Medium,Silver
15268,15269,64,Female,USA,35123,9,9,11,Low,Silver
15269,15270,61,Male,USA,36150,7,3,14,Medium,Gold
15270,15271,58,Female,Canada,68300,2,5,16,High,Bronze
15271,15272,49,Male,UK,55199,5,8,11,Medium,Bronze
15272,15273,43,Female,USA,68374,7,10,2,Medium,Bronze
15273,15274,67,Female,Canada,75660,8,6,7,Low,Gold
15274,15275,31,Male,UK,94764,4,7,10,Medium,Silver
15275,15276,69,Female,UK,98359,5,2,5,Low,Silver
15276,15277,53,Female,Canada,62044,6,8,18,Medium,Silver
15277,15278,25,Male,Canada,83508,10,9,1,High,Gold
15278,15279,57,Male,Germany,36718,8,10,5,Medium,Bronze
15279,15280,39,Female,UK,35449,2,2,8,High,Gold
15280,15281,39,Female,France,84442,8,2,20,Low,Gold
15281,15282,33,Female,Germany,92039,3,8,6,Medium,Bronze
15282,15283,44,Female,Germany,112762,8,1,20,High,Bronze
15283,15284,27,Male,UK,91985,10,8,7,High,Silver
15284,15285,42,Female,UK,80007,10,5,4,Low,Bronze
15285,15286,48,Male,UK,52776,5,10,14,Low,Bronze
15286,15287,38,Male,USA,73415,5,5,11,High,Bronze
15287,15288,44,Male,Canada,63921,7,3,18,Medium,Bronze
15288,15289,34,Female,Canada,88247,6,1,10,Medium,Gold
15289,15290,50,Female,Canada,34395,4,3,17,Low,Silver
15290,15291,48,Male,UK,102610,2,7,2,Medium,Silver
15291,15292,67,Male,Germany,74601,10,4,18,Medium,Bronze
15292,15293,59,Male,UK,50483,3,4,19,High,Gold
15293,15294,43,Male,UK,92155,1,6,19,High,Bronze
15294,15295,38,Male,Germany,41382,2,1,20,Medium,Silver
15295,15296,53,Female,France,40319,10,6,11,Low,Silver
15296,15297,18,Female,USA,101701,1,9,15,Low,Gold
15297,15298,21,Female,France,57608,8,5,20,High,Bronze
15298,15299,21,Female,UK,66338,1,4,4,High,Silver
15299,15300,43,Male,Canada,103486,1,2,3,High,Silver
15300,15301,21,Male,Canada,80462,10,8,13,Low,Silver
15301,15302,66,Female,Germany,37409,5,1,15,Low,Silver
15302,15303,26,Male,UK,116340,2,5,8,Medium,Bronze
15303,15304,47,Male,Germany,53261,6,6,10,Medium,Silver
15304,15305,68,Male,Germany,103909,9,4,6,Medium,Silver
15305,15306,62,Female,USA,67621,2,6,3,Medium,Bronze
15306,15307,21,Female,Germany,93885,10,1,15,Medium,Bronze
15307,15308,22,Female,UK,110877,8,10,2,Medium,Gold
15308,15309,62,Female,USA,43264,3,4,5,Low,Silver
15309,15310,40,Female,Canada,107789,3,9,12,Low,Silver
15310,15311,33,Female,USA,83379,8,5,3,Medium,Bronze
15311,15312,39,Male,UK,119283,3,1,18,High,Silver
15312,15313,54,Female,France,106354,3,10,16,High,Silver
15313,15314,25,Male,USA,107062,10,7,4,High,Gold
15314,15315,65,Female,France,106659,2,8,3,Medium,Bronze
15315,15316,50,Female,USA,30294,2,8,18,Low,Silver
15316,15317,55,Male,USA,48146,10,6,6,Medium,Gold
15317,15318,60,Female,Germany,56444,6,3,18,High,Gold
15318,15319,33,Male,France,49506,5,10,19,Medium,Gold
15319,15320,22,Female,France,43603,6,7,19,Low,Bronze
15320,15321,33,Male,USA,89502,7,10,10,High,Bronze
15321,15322,24,Female,UK,41995,4,7,13,Low,Gold
15322,15323,68,Male,UK,71459,7,4,7,Low,Gold
15323,15324,18,Female,France,43599,7,1,16,Low,Bronze
15324,15325,26,Male,Germany,65563,3,2,4,High,Gold
15325,15326,35,Female,Germany,76285,2,2,8,Medium,Silver
15326,15327,62,Female,UK,102099,3,8,15,Medium,Silver
15327,15328,64,Female,Germany,119722,5,7,14,Low,Silver
15328,15329,20,Female,USA,64149,5,8,10,High,Silver
15329,15330,41,Female,USA,50607,2,6,19,Low,Bronze
15330,15331,45,Female,France,35422,7,4,13,Medium,Silver
15331,15332,27,Male,Canada,85236,2,9,2,High,Bronze
15332,15333,26,Male,UK,71349,10,7,11,Medium,Silver
15333,15334,30,Male,UK,50595,10,7,18,High,Gold
15334,15335,65,Male,Canada,43488,8,9,19,High,Gold
15335,15336,52,Male,Germany,45371,8,4,10,High,Gold
15336,15337,40,Male,USA,81783,9,9,1,High,Silver
15337,15338,64,Female,USA,93084,1,3,10,High,Gold
15338,15339,34,Female,UK,113793,4,5,5,Low,Bronze
15339,15340,63,Female,UK,44706,3,7,16,Medium,Silver
15340,15341,24,Male,Germany,31681,2,8,19,High,Silver
15341,15342,69,Female,Germany,83065,2,6,3,Medium,Gold
15342,15343,33,Male,UK,37365,5,1,10,High,Gold
15343,15344,57,Male,Germany,32820,7,10,14,Medium,Bronze
15344,15345,53,Male,Canada,85404,7,8,14,High,Silver
15345,15346,37,Female,USA,73096,1,2,16,Low,Bronze
15346,15347,41,Female,UK,74806,8,1,3,Low,Silver
15347,15348,64,Male,Canada,58458,6,2,16,Medium,Silver
15348,15349,22,Female,Canada,92148,10,10,1,Medium,Gold
15349,15350,62,Female,France,89026,8,4,6,Low,Silver
15350,15351,23,Male,UK,111451,4,1,3,Medium,Bronze
15351,15352,45,Female,France,89505,6,9,15,High,Gold
15352,15353,22,Female,Canada,43994,1,10,7,Medium,Bronze
15353,15354,66,Male,UK,117167,4,2,6,High,Gold
15354,15355,56,Male,France,43457,6,4,10,Low,Silver
15355,15356,55,Female,USA,93147,10,2,18,Low,Silver
15356,15357,19,Female,UK,83064,7,8,3,Medium,Silver
15357,15358,60,Female,France,59876,10,3,13,High,Gold
15358,15359,56,Male,Germany,97383,5,4,4,Medium,Gold
15359,15360,38,Male,UK,75157,3,2,3,High,Gold
15360,15361,57,Male,Germany,99409,9,8,16,Medium,Silver
15361,15362,54,Female,UK,90064,10,2,11,Medium,Gold
15362,15363,35,Female,France,59443,8,10,14,Medium,Bronze
15363,15364,65,Male,France,43718,10,10,18,Medium,Silver
15364,15365,63,Male,UK,37897,1,4,7,Low,Bronze
15365,15366,29,Male,Canada,31706,2,1,2,High,Bronze
15366,15367,34,Female,France,80112,2,1,5,Medium,Silver
15367,15368,54,Female,UK,109903,9,7,18,High,Bronze
15368,15369,63,Female,UK,58911,6,10,7,Medium,Silver
15369,15370,55,Female,USA,89506,9,1,3,Low,Gold
15370,15371,32,Male,Germany,86407,8,2,15,Medium,Bronze
15371,15372,24,Female,USA,85820,6,3,19,Medium,Silver
15372,15373,31,Female,Germany,66795,6,2,10,Medium,Gold
15373,15374,67,Male,Germany,88720,6,3,8,Medium,Bronze
15374,15375,18,Male,USA,77115,5,6,14,High,Silver
15375,15376,55,Male,Canada,109264,1,4,6,Low,Bronze
15376,15377,20,Female,UK,79788,6,8,2,High,Gold
15377,15378,54,Male,France,59837,1,1,2,Medium,Silver
15378,15379,61,Female,UK,74044,8,2,6,High,Gold
15379,15380,48,Male,USA,87007,7,7,11,Low,Bronze
15380,15381,60,Female,Canada,64876,4,4,18,Medium,Gold
15381,15382,30,Female,France,48360,7,7,20,Medium,Silver
15382,15383,65,Male,France,117716,7,9,9,Low,Silver
15383,15384,35,Male,Canada,86666,7,8,2,Medium,Gold
15384,15385,34,Female,France,99315,4,8,9,High,Gold
15385,15386,34,Male,France,88599,9,9,13,Low,Bronze
15386,15387,28,Female,Canada,42472,5,4,1,Medium,Bronze
15387,15388,37,Male,USA,84638,2,8,20,High,Bronze
15388,15389,27,Female,USA,40278,7,3,12,Low,Silver
15389,15390,46,Female,France,115863,5,1,1,High,Bronze
15390,15391,65,Male,USA,52190,6,2,19,Medium,Silver
15391,15392,51,Female,USA,89870,7,3,5,Medium,Bronze
15392,15393,34,Female,France,77027,3,9,2,Low,Gold
15393,15394,69,Female,France,105129,5,8,10,Low,Gold
15394,15395,59,Female,USA,81575,6,3,19,Low,Gold
15395,15396,30,Male,Germany,115103,2,2,9,High,Silver
15396,15397,61,Female,Canada,116969,9,7,1,High,Gold
15397,15398,64,Female,USA,117745,4,5,3,Low,Silver
15398,15399,56,Male,USA,103016,1,7,9,High,Gold
15399,15400,44,Male,Germany,93653,8,2,12,High,Silver
15400,15401,43,Female,UK,102650,3,5,9,Low,Bronze
15401,15402,45,Female,UK,65725,2,10,7,Low,Silver
15402,15403,30,Female,Canada,41311,7,5,13,Low,Bronze
15403,15404,29,Male,France,53080,10,6,18,High,Bronze
15404,15405,61,Female,USA,113122,10,6,11,Medium,Silver
15405,15406,45,Female,Germany,30036,1,4,2,High,Bronze
15406,15407,19,Male,France,61892,9,4,1,Medium,Gold
15407,15408,54,Female,France,36535,2,8,18,High,Bronze
15408,15409,51,Male,UK,91645,4,6,7,High,Bronze
15409,15410,40,Female,USA,48568,4,9,2,High,Bronze
15410,15411,69,Male,Canada,69307,5,7,13,High,Gold
15411,15412,62,Female,Germany,43848,2,2,9,Low,Bronze
15412,15413,46,Female,USA,49220,6,10,12,Low,Gold
15413,15414,52,Male,France,104925,4,9,3,Medium,Gold
15414,15415,28,Male,France,70161,7,8,6,High,Silver
15415,15416,65,Female,Canada,64968,5,2,2,Low,Bronze
15416,15417,50,Male,UK,78551,6,9,2,High,Gold
15417,15418,68,Male,Canada,37229,10,9,18,Low,Bronze
15418,15419,28,Male,Canada,85324,6,9,6,Low,Silver
15419,15420,26,Female,USA,57605,7,10,2,High,Gold
15420,15421,31,Female,UK,36241,5,8,2,High,Silver
15421,15422,26,Male,France,82242,4,2,13,Low,Silver
15422,15423,56,Male,UK,55925,10,8,14,Medium,Bronze
15423,15424,65,Male,USA,33023,9,10,13,High,Gold
15424,15425,20,Female,USA,101560,6,8,1,Medium,Bronze
15425,15426,46,Male,Canada,79493,7,2,5,High,Gold
15426,15427,36,Male,USA,69918,8,4,12,High,Bronze
15427,15428,53,Female,UK,113236,1,2,13,Medium,Gold
15428,15429,49,Male,Canada,111599,3,1,4,High,Silver
15429,15430,24,Female,Canada,52112,8,1,7,Low,Bronze
15430,15431,45,Female,Canada,69986,8,4,1,Medium,Gold
15431,15432,61,Male,UK,86378,10,3,17,Low,Silver
15432,15433,35,Female,Canada,111864,8,2,17,Medium,Bronze
15433,15434,22,Female,Germany,47342,3,6,18,Low,Gold
15434,15435,40,Female,Germany,105390,7,6,10,High,Bronze
15435,15436,39,Female,UK,90279,10,9,6,High,Bronze
15436,15437,43,Male,France,101260,6,1,16,Medium,Bronze
15437,15438,59,Female,France,44428,10,10,16,Low,Bronze
15438,15439,29,Male,Canada,94172,6,4,17,Medium,Bronze
15439,15440,57,Female,UK,32227,4,7,14,Medium,Gold
15440,15441,36,Female,Canada,40768,10,5,19,Medium,Silver
15441,15442,64,Male,Canada,117085,2,4,5,Low,Bronze
15442,15443,18,Female,Germany,70867,2,3,16,Low,Gold
15443,15444,20,Male,USA,74035,7,10,3,High,Gold
15444,15445,44,Female,UK,110700,3,3,10,Low,Gold
15445,15446,35,Female,USA,74224,10,5,5,High,Silver
15446,15447,67,Male,Germany,69397,3,6,1,High,Gold
15447,15448,47,Female,USA,108618,6,6,12,Low,Gold
15448,15449,19,Female,Germany,48139,4,6,19,High,Silver
15449,15450,22,Male,France,53640,3,5,18,High,Silver
15450,15451,46,Female,Germany,55559,6,10,11,High,Gold
15451,15452,50,Female,UK,107249,1,1,3,High,Silver
15452,15453,59,Female,France,111686,1,8,3,Low,Gold
15453,15454,37,Female,Canada,54882,8,5,5,High,Gold
15454,15455,47,Female,UK,47745,8,3,16,High,Silver
15455,15456,59,Male,UK,119271,9,8,19,Medium,Silver
15456,15457,22,Male,UK,48485,3,10,6,Medium,Gold
15457,15458,67,Female,USA,119231,5,8,2,Medium,Bronze
15458,15459,38,Female,USA,80498,6,5,17,High,Gold
15459,15460,32,Female,Canada,119856,3,10,4,Low,Silver
15460,15461,37,Male,USA,39708,8,2,13,Low,Silver
15461,15462,25,Female,UK,49353,3,5,16,High,Bronze
15462,15463,66,Female,Germany,117533,9,3,12,High,Gold
15463,15464,48,Female,Canada,109813,5,10,20,Low,Gold
15464,15465,29,Female,Canada,92763,10,6,6,High,Gold
15465,15466,38,Male,UK,98616,7,6,7,Medium,Bronze
15466,15467,47,Female,France,106934,7,9,20,Low,Silver
15467,15468,44,Female,USA,44878,5,4,9,High,Gold
15468,15469,61,Female,France,39411,8,3,8,High,Bronze
15469,15470,43,Female,UK,82549,1,8,5,High,Bronze
15470,15471,50,Female,France,62458,6,10,4,Medium,Bronze
15471,15472,43,Female,UK,90007,3,2,10,Medium,Bronze
15472,15473,43,Female,USA,32764,2,9,16,High,Gold
15473,15474,53,Male,USA,113272,2,5,20,Low,Bronze
15474,15475,57,Female,Canada,99170,4,4,13,High,Bronze
15475,15476,18,Male,France,55981,9,2,4,High,Silver
15476,15477,32,Male,France,68545,1,10,12,Medium,Bronze
15477,15478,67,Female,France,70406,3,1,9,High,Gold
15478,15479,18,Female,France,62470,1,8,1,Medium,Silver
15479,15480,28,Female,Germany,57698,1,2,13,High,Bronze
15480,15481,19,Male,Canada,105965,10,4,17,High,Bronze
15481,15482,18,Male,Canada,117428,7,5,7,Medium,Silver
15482,15483,48,Male,Germany,74169,8,4,18,High,Silver
15483,15484,61,Female,France,102743,10,7,17,High,Bronze
15484,15485,33,Female,Germany,91138,3,8,20,Medium,Bronze
15485,15486,39,Male,France,67646,1,4,10,Low,Silver
15486,15487,59,Male,Germany,81602,1,10,9,High,Gold
15487,15488,35,Female,Canada,109683,7,2,13,Low,Silver
15488,15489,64,Male,Germany,64658,9,2,8,Low,Bronze
15489,15490,34,Male,UK,95700,5,2,19,Medium,Bronze
15490,15491,47,Male,France,113791,1,3,18,Medium,Bronze
15491,15492,27,Male,Germany,53487,2,10,12,High,Gold
15492,15493,52,Male,France,112260,4,2,14,Low,Silver
15493,15494,38,Male,USA,72323,9,4,18,Medium,Gold
15494,15495,33,Male,France,48235,7,2,10,High,Gold
15495,15496,23,Female,Germany,69089,3,8,9,Low,Silver
15496,15497,20,Male,France,91063,9,6,19,High,Gold
15497,15498,58,Female,UK,45111,3,7,12,Low,Gold
15498,15499,60,Female,UK,36688,2,1,8,Medium,Bronze
15499,15500,38,Male,Germany,78090,10,8,16,Low,Silver
15500,15501,30,Female,Germany,75085,6,9,15,High,Bronze
15501,15502,35,Male,France,81687,8,3,15,High,Bronze
15502,15503,41,Female,Canada,115746,8,3,5,High,Gold
15503,15504,44,Female,UK,113665,9,3,11,Low,Silver
15504,15505,21,Male,UK,53034,5,6,4,Low,Gold
15505,15506,39,Female,USA,97705,6,9,2,Medium,Gold
15506,15507,41,Male,USA,112803,5,5,18,High,Silver
15507,15508,57,Female,Canada,76247,2,7,4,Low,Silver
15508,15509,62,Male,UK,46356,8,4,10,High,Gold
15509,15510,27,Male,Germany,34778,10,10,8,High,Silver
15510,15511,19,Female,UK,78182,9,2,18,Low,Silver
15511,15512,57,Male,Germany,32535,8,6,11,Medium,Bronze
15512,15513,23,Male,Germany,56034,8,3,7,Medium,Silver
15513,15514,65,Female,Canada,76166,10,9,7,High,Bronze
15514,15515,35,Male,UK,30630,6,10,16,High,Bronze
15515,15516,34,Female,France,103720,9,2,7,High,Silver
15516,15517,55,Female,UK,67778,2,4,10,Low,Silver
15517,15518,62,Female,UK,43334,7,4,8,Medium,Silver
15518,15519,40,Male,USA,49261,6,3,20,Medium,Bronze
15519,15520,63,Female,Canada,63192,4,3,16,Low,Bronze
15520,15521,47,Male,France,65070,10,2,13,Medium,Gold
15521,15522,38,Female,France,56507,10,4,7,Low,Bronze
15522,15523,27,Female,France,93203,3,2,19,High,Gold
15523,15524,60,Female,Germany,85427,7,3,9,Medium,Gold
15524,15525,30,Male,Canada,65851,6,3,4,Medium,Bronze
15525,15526,29,Female,USA,79165,6,9,19,Medium,Gold
15526,15527,26,Male,Germany,82239,1,5,7,High,Bronze
15527,15528,21,Male,France,33060,9,10,15,High,Bronze
15528,15529,56,Male,Germany,63884,7,8,10,High,Bronze
15529,15530,41,Male,Germany,64187,5,7,10,High,Silver
15530,15531,51,Male,France,59467,1,2,9,Medium,Gold
15531,15532,56,Female,France,37943,10,4,2,Low,Silver
15532,15533,58,Male,USA,111247,2,6,11,Medium,Silver
15533,15534,22,Female,Canada,31624,2,8,2,Medium,Bronze
15534,15535,32,Female,UK,44411,5,3,9,Low,Bronze
15535,15536,67,Male,UK,45035,6,7,19,High,Gold
15536,15537,21,Female,UK,31157,9,8,7,Medium,Bronze
15537,15538,68,Female,USA,85292,8,3,6,Medium,Bronze
15538,15539,69,Male,Germany,39210,7,2,10,Medium,Silver
15539,15540,56,Male,France,96056,10,3,12,Medium,Gold
15540,15541,25,Female,Canada,49763,7,8,4,High,Silver
15541,15542,66,Male,UK,32520,4,4,19,Medium,Bronze
15542,15543,62,Male,Canada,99429,2,2,10,High,Silver
15543,15544,41,Female,Canada,111619,1,4,14,Low,Silver
15544,15545,45,Male,France,81173,8,3,15,Medium,Gold
